month,make,fuel_type,vehicle_type,number
2017-04,NISSAN,Petrol,Goods cum Passenger Vehicles,0
2017-04,NISSAN,Diesel,Goods cum Passenger Vehicles,0
2017-04,OPEL,Diesel,Goods cum Passenger Vehicles,0
2017-04,PEUGEOT,Diesel,Goods cum Passenger Vehicles,0
2017-04,RENAULT,Petrol,Goods cum Passenger Vehicles,0
2017-04,RENAULT,Diesel,Goods cum Passenger Vehicles,0
2017-04,SAKAI,Diesel,Goods cum Passenger Vehicles,0
2017-04,SCANIA,Diesel,Goods cum Passenger Vehicles,0
2017-04,SSANGYONG,Diesel,Goods cum Passenger Vehicles,2
2017-04,SUZUKI,Petrol,Goods cum Passenger Vehicles,0
2017-04,T.C.M.,Diesel,Goods cum Passenger Vehicles,0
2017-04,TADANO FAUN,Diesel,Goods cum Passenger Vehicles,0
2017-04,TEREX,Diesel,Goods cum Passenger Vehicles,0
2017-04,TLD,Diesel,Goods cum Passenger Vehicles,0
2017-04,TOYOTA,Petrol,Goods cum Passenger Vehicles,0
2017-04,TOYOTA,Diesel,Goods cum Passenger Vehicles,2
2017-04,TOYOTA,Others,Goods cum Passenger Vehicles,0
2017-04,TREPEL,Diesel,Goods cum Passenger Vehicles,0
2017-04,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,0
2017-04,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,0
2017-04,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,0
2017-04,VOLVO,Diesel,Goods cum Passenger Vehicles,0
2017-04,WIRTGEN,Diesel,Goods cum Passenger Vehicles,0
2017-04,YALE,Diesel,Goods cum Passenger Vehicles,0
2017-04,YUTONG,Diesel,Goods cum Passenger Vehicles,0
2017-04,ZHONG TONG,Diesel,Goods cum Passenger Vehicles,0
2017-04,BOBCAT,Diesel,Light Goods Vehicles,0
2017-04,CAMC,Diesel,Light Goods Vehicles,0
2017-04,CATERPILLAR,Diesel,Light Goods Vehicles,0
2017-04,CIMC AIR MARREL SAS,Diesel,Light Goods Vehicles,0
2017-04,CITROEN,Diesel,Light Goods Vehicles,4
2017-04,D.A.F.,Diesel,Light Goods Vehicles,0
2017-04,DULEVO,Diesel,Light Goods Vehicles,0
2017-04,FIAT,Diesel,Light Goods Vehicles,38
2017-04,FORD,Diesel,Light Goods Vehicles,0
2017-04,FOTON,Diesel,Light Goods Vehicles,0
2017-04,FTBCI,Diesel,Light Goods Vehicles,0
2017-04,GOLDEN DRAGON,Diesel,Light Goods Vehicles,0
2017-04,HAMM,Diesel,Light Goods Vehicles,0
2017-04,HIGER,Diesel,Light Goods Vehicles,0
2017-04,HINO,Diesel,Light Goods Vehicles,0
2017-04,HYSTER,Diesel,Light Goods Vehicles,0
2017-04,HYUNDAI,Diesel,Light Goods Vehicles,2
2017-04,ISUZU,Diesel,Light Goods Vehicles,19
2017-04,IVECO,Diesel,Light Goods Vehicles,0
2017-04,JAC,Diesel,Light Goods Vehicles,0
2017-04,JJCC,Diesel,Light Goods Vehicles,0
2017-04,JOYLONG,Diesel,Light Goods Vehicles,0
2017-04,KIA,Diesel,Light Goods Vehicles,7
2017-04,KING LONG,Diesel,Light Goods Vehicles,0
2017-04,KOMATSU,Diesel,Light Goods Vehicles,0
2017-04,LAND ROVER,Diesel,Light Goods Vehicles,0
2017-04,LINDE,Diesel,Light Goods Vehicles,0
2017-04,MAN,Diesel,Light Goods Vehicles,0
2017-04,MANITOU,Diesel,Light Goods Vehicles,0
2017-04,MAXIMAL,Diesel,Light Goods Vehicles,0
2017-04,MAXUS,Diesel,Light Goods Vehicles,6
2017-04,MERCEDES BENZ,Diesel,Light Goods Vehicles,11
2017-04,MITSUBISHI,Diesel,Light Goods Vehicles,27
2017-04,NISSAN,Petrol,Light Goods Vehicles,25
2017-04,NISSAN,Diesel,Light Goods Vehicles,79
2017-04,OPEL,Diesel,Light Goods Vehicles,8
2017-04,PEUGEOT,Diesel,Light Goods Vehicles,17
2017-04,RENAULT,Petrol,Light Goods Vehicles,0
2017-04,RENAULT,Diesel,Light Goods Vehicles,1
2017-04,SAKAI,Diesel,Light Goods Vehicles,0
2017-04,SCANIA,Diesel,Light Goods Vehicles,0
2017-04,SSANGYONG,Diesel,Light Goods Vehicles,0
2017-04,SUZUKI,Petrol,Light Goods Vehicles,11
2017-04,T.C.M.,Diesel,Light Goods Vehicles,0
2017-04,TADANO FAUN,Diesel,Light Goods Vehicles,0
2017-04,TEREX,Diesel,Light Goods Vehicles,0
2017-04,TLD,Diesel,Light Goods Vehicles,0
2017-04,TOYOTA,Petrol,Light Goods Vehicles,8
2017-04,TOYOTA,Diesel,Light Goods Vehicles,369
2017-04,TOYOTA,Others,Light Goods Vehicles,0
2017-04,TREPEL,Diesel,Light Goods Vehicles,0
2017-04,UD TRUCKS,Diesel,Light Goods Vehicles,0
2017-04,UNICARRIERS,Diesel,Light Goods Vehicles,0
2017-04,VOLKSWAGEN,Diesel,Light Goods Vehicles,9
2017-04,VOLVO,Diesel,Light Goods Vehicles,1
2017-04,WIRTGEN,Diesel,Light Goods Vehicles,0
2017-04,YALE,Diesel,Light Goods Vehicles,0
2017-04,YUTONG,Diesel,Light Goods Vehicles,0
2017-04,ZHONG TONG,Diesel,Light Goods Vehicles,0
2017-04,BOBCAT,Diesel,Heavy Goods Vehicles,1
2017-04,CAMC,Diesel,Heavy Goods Vehicles,0
2017-04,CATERPILLAR,Diesel,Heavy Goods Vehicles,0
2017-04,CIMC AIR MARREL SAS,Diesel,Heavy Goods Vehicles,0
2017-04,CITROEN,Diesel,Heavy Goods Vehicles,0
2017-04,D.A.F.,Diesel,Heavy Goods Vehicles,0
2017-04,DULEVO,Diesel,Heavy Goods Vehicles,0
2017-04,FIAT,Diesel,Heavy Goods Vehicles,0
2017-04,FORD,Diesel,Heavy Goods Vehicles,0
2017-04,FOTON,Diesel,Heavy Goods Vehicles,0
2017-04,FTBCI,Diesel,Heavy Goods Vehicles,0
2017-04,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,0
2017-04,HAMM,Diesel,Heavy Goods Vehicles,2
2017-04,HIGER,Diesel,Heavy Goods Vehicles,0
2017-04,HINO,Diesel,Heavy Goods Vehicles,35
2017-04,HYSTER,Diesel,Heavy Goods Vehicles,0
2017-04,HYUNDAI,Diesel,Heavy Goods Vehicles,0
2017-04,ISUZU,Diesel,Heavy Goods Vehicles,88
2017-04,IVECO,Diesel,Heavy Goods Vehicles,0
2017-04,JAC,Diesel,Heavy Goods Vehicles,2
2017-04,JJCC,Diesel,Heavy Goods Vehicles,0
2017-04,JOYLONG,Diesel,Heavy Goods Vehicles,0
2017-04,KIA,Diesel,Heavy Goods Vehicles,0
2017-04,KING LONG,Diesel,Heavy Goods Vehicles,0
2017-04,KOMATSU,Diesel,Heavy Goods Vehicles,0
2017-04,LAND ROVER,Diesel,Heavy Goods Vehicles,0
2017-04,LINDE,Diesel,Heavy Goods Vehicles,0
2017-04,MAN,Diesel,Heavy Goods Vehicles,0
2017-04,MANITOU,Diesel,Heavy Goods Vehicles,0
2017-04,MAXIMAL,Diesel,Heavy Goods Vehicles,0
2017-04,MAXUS,Diesel,Heavy Goods Vehicles,0
2017-04,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,2
2017-04,MITSUBISHI,Diesel,Heavy Goods Vehicles,106
2017-04,NISSAN,Petrol,Heavy Goods Vehicles,0
2017-04,NISSAN,Diesel,Heavy Goods Vehicles,0
2017-04,OPEL,Diesel,Heavy Goods Vehicles,0
2017-04,PEUGEOT,Diesel,Heavy Goods Vehicles,0
2017-04,RENAULT,Petrol,Heavy Goods Vehicles,0
2017-04,RENAULT,Diesel,Heavy Goods Vehicles,0
2017-04,SAKAI,Diesel,Heavy Goods Vehicles,2
2017-04,SCANIA,Diesel,Heavy Goods Vehicles,0
2017-04,SSANGYONG,Diesel,Heavy Goods Vehicles,0
2017-04,SUZUKI,Petrol,Heavy Goods Vehicles,0
2017-04,T.C.M.,Diesel,Heavy Goods Vehicles,0
2017-04,TADANO FAUN,Diesel,Heavy Goods Vehicles,0
2017-04,TEREX,Diesel,Heavy Goods Vehicles,0
2017-04,TLD,Diesel,Heavy Goods Vehicles,12
2017-04,TOYOTA,Petrol,Heavy Goods Vehicles,0
2017-04,TOYOTA,Diesel,Heavy Goods Vehicles,32
2017-04,TOYOTA,Others,Heavy Goods Vehicles,1
2017-04,TREPEL,Diesel,Heavy Goods Vehicles,0
2017-04,UD TRUCKS,Diesel,Heavy Goods Vehicles,6
2017-04,UNICARRIERS,Diesel,Heavy Goods Vehicles,1
2017-04,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,0
2017-04,VOLVO,Diesel,Heavy Goods Vehicles,0
2017-04,WIRTGEN,Diesel,Heavy Goods Vehicles,0
2017-04,YALE,Diesel,Heavy Goods Vehicles,0
2017-04,YUTONG,Diesel,Heavy Goods Vehicles,0
2017-04,ZHONG TONG,Diesel,Heavy Goods Vehicles,0
2017-04,BOBCAT,Diesel,Very Heavy Goods Vehicles,0
2017-04,CAMC,Diesel,Very Heavy Goods Vehicles,2
2017-04,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,0
2017-04,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,1
2017-04,CITROEN,Diesel,Very Heavy Goods Vehicles,0
2017-04,D.A.F.,Diesel,Very Heavy Goods Vehicles,2
2017-04,DULEVO,Diesel,Very Heavy Goods Vehicles,0
2017-04,FIAT,Diesel,Very Heavy Goods Vehicles,0
2017-04,FORD,Diesel,Very Heavy Goods Vehicles,0
2017-04,FOTON,Diesel,Very Heavy Goods Vehicles,0
2017-04,FTBCI,Diesel,Very Heavy Goods Vehicles,0
2017-04,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,0
2017-04,HAMM,Diesel,Very Heavy Goods Vehicles,0
2017-04,HIGER,Diesel,Very Heavy Goods Vehicles,0
2017-04,HINO,Diesel,Very Heavy Goods Vehicles,13
2017-04,HYSTER,Diesel,Very Heavy Goods Vehicles,0
2017-04,HYUNDAI,Diesel,Very Heavy Goods Vehicles,0
2017-04,ISUZU,Diesel,Very Heavy Goods Vehicles,17
2017-04,IVECO,Diesel,Very Heavy Goods Vehicles,0
2017-04,JAC,Diesel,Very Heavy Goods Vehicles,0
2017-04,JJCC,Diesel,Very Heavy Goods Vehicles,0
2017-04,JOYLONG,Diesel,Very Heavy Goods Vehicles,0
2017-04,KIA,Diesel,Very Heavy Goods Vehicles,0
2017-04,KING LONG,Diesel,Very Heavy Goods Vehicles,0
2017-04,KOMATSU,Diesel,Very Heavy Goods Vehicles,0
2017-04,LAND ROVER,Diesel,Very Heavy Goods Vehicles,0
2017-04,LINDE,Diesel,Very Heavy Goods Vehicles,0
2017-04,MAN,Diesel,Very Heavy Goods Vehicles,5
2017-04,MANITOU,Diesel,Very Heavy Goods Vehicles,0
2017-04,MAXIMAL,Diesel,Very Heavy Goods Vehicles,0
2017-04,MAXUS,Diesel,Very Heavy Goods Vehicles,0
2017-04,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,1
2017-04,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,44
2017-04,NISSAN,Petrol,Very Heavy Goods Vehicles,0
2017-04,NISSAN,Diesel,Very Heavy Goods Vehicles,0
2017-04,OPEL,Diesel,Very Heavy Goods Vehicles,0
2017-04,PEUGEOT,Diesel,Very Heavy Goods Vehicles,0
2017-04,RENAULT,Petrol,Very Heavy Goods Vehicles,0
2017-04,RENAULT,Diesel,Very Heavy Goods Vehicles,0
2017-04,SAKAI,Diesel,Very Heavy Goods Vehicles,0
2017-04,SCANIA,Diesel,Very Heavy Goods Vehicles,6
2017-04,SSANGYONG,Diesel,Very Heavy Goods Vehicles,0
2017-04,SUZUKI,Petrol,Very Heavy Goods Vehicles,0
2017-04,T.C.M.,Diesel,Very Heavy Goods Vehicles,0
2017-04,TADANO FAUN,Diesel,Very Heavy Goods Vehicles,0
2017-04,TEREX,Diesel,Very Heavy Goods Vehicles,0
2017-04,TLD,Diesel,Very Heavy Goods Vehicles,0
2017-04,TOYOTA,Petrol,Very Heavy Goods Vehicles,0
2017-04,TOYOTA,Diesel,Very Heavy Goods Vehicles,0
2017-04,TOYOTA,Others,Very Heavy Goods Vehicles,0
2017-04,TREPEL,Diesel,Very Heavy Goods Vehicles,0
2017-04,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,12
2017-04,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,0
2017-04,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,0
2017-04,VOLVO,Diesel,Very Heavy Goods Vehicles,8
2017-04,WIRTGEN,Diesel,Very Heavy Goods Vehicles,0
2017-04,YALE,Diesel,Very Heavy Goods Vehicles,0
2017-04,YUTONG,Diesel,Very Heavy Goods Vehicles,0
2017-04,ZHONG TONG,Diesel,Very Heavy Goods Vehicles,0
2017-04,BOBCAT,Diesel,Buses,0
2017-04,CAMC,Diesel,Buses,0
2017-04,CATERPILLAR,Diesel,Buses,0
2017-04,CIMC AIR MARREL SAS,Diesel,Buses,0
2017-04,CITROEN,Diesel,Buses,0
2017-04,D.A.F.,Diesel,Buses,0
2017-04,DULEVO,Diesel,Buses,0
2017-04,FIAT,Diesel,Buses,0
2017-04,FORD,Diesel,Buses,0
2017-04,FOTON,Diesel,Buses,1
2017-04,FTBCI,Diesel,Buses,2
2017-04,GOLDEN DRAGON,Diesel,Buses,2
2017-04,HAMM,Diesel,Buses,0
2017-04,HIGER,Diesel,Buses,2
2017-04,HINO,Diesel,Buses,0
2017-04,HYSTER,Diesel,Buses,0
2017-04,HYUNDAI,Diesel,Buses,0
2017-04,ISUZU,Diesel,Buses,9
2017-04,IVECO,Diesel,Buses,0
2017-04,JAC,Diesel,Buses,0
2017-04,JJCC,Diesel,Buses,0
2017-04,JOYLONG,Diesel,Buses,0
2017-04,KIA,Diesel,Buses,0
2017-04,KING LONG,Diesel,Buses,1
2017-04,KOMATSU,Diesel,Buses,0
2017-04,LAND ROVER,Diesel,Buses,0
2017-04,LINDE,Diesel,Buses,0
2017-04,MAN,Diesel,Buses,0
2017-04,MANITOU,Diesel,Buses,0
2017-04,MAXIMAL,Diesel,Buses,0
2017-04,MAXUS,Diesel,Buses,0
2017-04,MERCEDES BENZ,Diesel,Buses,1
2017-04,MITSUBISHI,Diesel,Buses,5
2017-04,NISSAN,Petrol,Buses,0
2017-04,NISSAN,Diesel,Buses,3
2017-04,OPEL,Diesel,Buses,0
2017-04,PEUGEOT,Diesel,Buses,0
2017-04,RENAULT,Petrol,Buses,0
2017-04,RENAULT,Diesel,Buses,0
2017-04,SAKAI,Diesel,Buses,0
2017-04,SCANIA,Diesel,Buses,1
2017-04,SSANGYONG,Diesel,Buses,0
2017-04,SUZUKI,Petrol,Buses,0
2017-04,T.C.M.,Diesel,Buses,0
2017-04,TADANO FAUN,Diesel,Buses,0
2017-04,TEREX,Diesel,Buses,0
2017-04,TLD,Diesel,Buses,0
2017-04,TOYOTA,Petrol,Buses,0
2017-04,TOYOTA,Diesel,Buses,52
2017-04,TOYOTA,Others,Buses,0
2017-04,TREPEL,Diesel,Buses,0
2017-04,UD TRUCKS,Diesel,Buses,0
2017-04,UNICARRIERS,Diesel,Buses,0
2017-04,VOLKSWAGEN,Diesel,Buses,0
2017-04,VOLVO,Diesel,Buses,6
2017-04,WIRTGEN,Diesel,Buses,0
2017-04,YALE,Diesel,Buses,0
2017-04,YUTONG,Diesel,Buses,4
2017-04,ZHONG TONG,Diesel,Buses,1
2017-05,BEIBEN,Diesel,Goods cum Passenger Vehicles,0
2017-05,BOBCAT,Diesel,Goods cum Passenger Vehicles,0
2017-05,CAMC,Diesel,Goods cum Passenger Vehicles,0
2017-05,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,0
2017-05,CIMC AIR MARREL SAS,Diesel,Goods cum Passenger Vehicles,0
2017-05,CITROEN,Diesel,Goods cum Passenger Vehicles,0
2017-05,D.A.F.,Diesel,Goods cum Passenger Vehicles,0
2017-05,DEMAG,Diesel,Goods cum Passenger Vehicles,0
2017-05,DULEVO,Diesel,Goods cum Passenger Vehicles,0
2017-05,FIAT,Diesel,Goods cum Passenger Vehicles,0
2017-05,FORD,Diesel,Goods cum Passenger Vehicles,3
2017-05,FOTON,Diesel,Goods cum Passenger Vehicles,0
2017-05,FTBCI,Diesel,Goods cum Passenger Vehicles,0
2017-05,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,0
2017-05,HAMM,Diesel,Goods cum Passenger Vehicles,0
2017-05,HIGER,Diesel,Goods cum Passenger Vehicles,0
2017-05,HINO,Diesel,Goods cum Passenger Vehicles,0
2017-05,HYSTER,Diesel,Goods cum Passenger Vehicles,0
2017-05,HYUNDAI,Diesel,Goods cum Passenger Vehicles,0
2017-05,ISUZU,Diesel,Goods cum Passenger Vehicles,0
2017-05,IVECO,Diesel,Goods cum Passenger Vehicles,0
2017-05,JAC,Diesel,Goods cum Passenger Vehicles,0
2017-05,JJCC,Diesel,Goods cum Passenger Vehicles,0
2017-05,JOYLONG,Diesel,Goods cum Passenger Vehicles,0
2017-05,KALMAR,Diesel,Goods cum Passenger Vehicles,0
2017-05,KIA,Diesel,Goods cum Passenger Vehicles,0
2017-05,KING LONG,Diesel,Goods cum Passenger Vehicles,0
2017-05,KOMATSU,Diesel,Goods cum Passenger Vehicles,0
2017-05,LAND ROVER,Diesel,Goods cum Passenger Vehicles,0
2017-05,LINDE,Diesel,Goods cum Passenger Vehicles,0
2017-05,MAN,Diesel,Goods cum Passenger Vehicles,0
2017-05,MANITOU,Diesel,Goods cum Passenger Vehicles,0
2017-05,MAXIMAL,Diesel,Goods cum Passenger Vehicles,0
2017-05,MAXUS,Diesel,Goods cum Passenger Vehicles,0
2017-05,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,0
2017-05,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,4
2017-05,NISSAN,Petrol,Goods cum Passenger Vehicles,0
2017-05,NISSAN,Diesel,Goods cum Passenger Vehicles,19
2017-05,OPEL,Diesel,Goods cum Passenger Vehicles,0
2017-05,PEUGEOT,Diesel,Goods cum Passenger Vehicles,0
2017-05,RENAULT,Petrol,Goods cum Passenger Vehicles,0
2017-05,RENAULT,Diesel,Goods cum Passenger Vehicles,0
2017-05,SAKAI,Diesel,Goods cum Passenger Vehicles,0
2017-05,SCANIA,Diesel,Goods cum Passenger Vehicles,0
2017-05,SSANGYONG,Diesel,Goods cum Passenger Vehicles,0
2017-05,STILL,Others,Goods cum Passenger Vehicles,0
2017-05,SUZUKI,Petrol,Goods cum Passenger Vehicles,0
2017-05,T.C.M.,Diesel,Goods cum Passenger Vehicles,0
2017-05,TADANO FAUN,Diesel,Goods cum Passenger Vehicles,0
2017-05,TEREX,Diesel,Goods cum Passenger Vehicles,0
2017-05,TLD,Diesel,Goods cum Passenger Vehicles,0
2017-05,TOYOTA,Petrol,Goods cum Passenger Vehicles,0
2017-05,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2017-05,TOYOTA,Others,Goods cum Passenger Vehicles,0
2017-05,TREPEL,Diesel,Goods cum Passenger Vehicles,0
2017-05,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,0
2017-05,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,0
2017-05,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,0
2017-05,VOLVO,Diesel,Goods cum Passenger Vehicles,0
2017-05,WIRTGEN,Diesel,Goods cum Passenger Vehicles,0
2017-05,YALE,Diesel,Goods cum Passenger Vehicles,0
2017-05,YUTONG,Diesel,Goods cum Passenger Vehicles,0
2017-05,ZHONG TONG,Diesel,Goods cum Passenger Vehicles,0
2017-05,BEIBEN,Diesel,Light Goods Vehicles,0
2017-05,BOBCAT,Diesel,Light Goods Vehicles,0
2017-05,CAMC,Diesel,Light Goods Vehicles,0
2017-05,CATERPILLAR,Diesel,Light Goods Vehicles,0
2017-05,CIMC AIR MARREL SAS,Diesel,Light Goods Vehicles,0
2017-05,CITROEN,Diesel,Light Goods Vehicles,7
2017-05,D.A.F.,Diesel,Light Goods Vehicles,0
2017-05,DEMAG,Diesel,Light Goods Vehicles,0
2017-05,DULEVO,Diesel,Light Goods Vehicles,0
2017-05,FIAT,Diesel,Light Goods Vehicles,22
2017-05,FORD,Diesel,Light Goods Vehicles,0
2017-05,FOTON,Diesel,Light Goods Vehicles,0
2017-05,FTBCI,Diesel,Light Goods Vehicles,0
2017-05,GOLDEN DRAGON,Diesel,Light Goods Vehicles,0
2017-05,HAMM,Diesel,Light Goods Vehicles,0
2017-05,HIGER,Diesel,Light Goods Vehicles,0
2017-05,HINO,Diesel,Light Goods Vehicles,0
2017-05,HYSTER,Diesel,Light Goods Vehicles,0
2017-05,HYUNDAI,Diesel,Light Goods Vehicles,0
2017-05,ISUZU,Diesel,Light Goods Vehicles,8
2017-05,IVECO,Diesel,Light Goods Vehicles,0
2017-05,JAC,Diesel,Light Goods Vehicles,0
2017-05,JJCC,Diesel,Light Goods Vehicles,0
2017-05,JOYLONG,Diesel,Light Goods Vehicles,0
2017-05,KALMAR,Diesel,Light Goods Vehicles,0
2017-05,KIA,Diesel,Light Goods Vehicles,2
2017-05,KING LONG,Diesel,Light Goods Vehicles,0
2017-05,KOMATSU,Diesel,Light Goods Vehicles,0
2017-05,LAND ROVER,Diesel,Light Goods Vehicles,2
2017-05,LINDE,Diesel,Light Goods Vehicles,0
2017-05,MAN,Diesel,Light Goods Vehicles,0
2017-05,MANITOU,Diesel,Light Goods Vehicles,0
2017-05,MAXIMAL,Diesel,Light Goods Vehicles,0
2017-05,MAXUS,Diesel,Light Goods Vehicles,11
2017-05,MERCEDES BENZ,Diesel,Light Goods Vehicles,22
2017-05,MITSUBISHI,Diesel,Light Goods Vehicles,10
2017-05,NISSAN,Petrol,Light Goods Vehicles,101
2017-05,NISSAN,Diesel,Light Goods Vehicles,964
2017-05,OPEL,Diesel,Light Goods Vehicles,9
2017-05,PEUGEOT,Diesel,Light Goods Vehicles,7
2017-05,RENAULT,Petrol,Light Goods Vehicles,0
2017-05,RENAULT,Diesel,Light Goods Vehicles,3
2017-05,SAKAI,Diesel,Light Goods Vehicles,0
2017-05,SCANIA,Diesel,Light Goods Vehicles,0
2017-05,SSANGYONG,Diesel,Light Goods Vehicles,0
2017-05,STILL,Others,Light Goods Vehicles,0
2017-05,SUZUKI,Petrol,Light Goods Vehicles,14
2017-05,T.C.M.,Diesel,Light Goods Vehicles,0
2017-05,TADANO FAUN,Diesel,Light Goods Vehicles,0
2017-05,TEREX,Diesel,Light Goods Vehicles,0
2017-05,TLD,Diesel,Light Goods Vehicles,0
2017-05,TOYOTA,Petrol,Light Goods Vehicles,4
2017-05,TOYOTA,Diesel,Light Goods Vehicles,306
2017-05,TOYOTA,Others,Light Goods Vehicles,0
2017-05,TREPEL,Diesel,Light Goods Vehicles,0
2017-05,UD TRUCKS,Diesel,Light Goods Vehicles,0
2017-05,UNICARRIERS,Diesel,Light Goods Vehicles,0
2017-05,VOLKSWAGEN,Diesel,Light Goods Vehicles,1
2017-05,VOLVO,Diesel,Light Goods Vehicles,0
2017-05,WIRTGEN,Diesel,Light Goods Vehicles,0
2017-05,YALE,Diesel,Light Goods Vehicles,0
2017-05,YUTONG,Diesel,Light Goods Vehicles,0
2017-05,ZHONG TONG,Diesel,Light Goods Vehicles,0
2017-05,BEIBEN,Diesel,Heavy Goods Vehicles,0
2017-05,BOBCAT,Diesel,Heavy Goods Vehicles,0
2017-05,CAMC,Diesel,Heavy Goods Vehicles,0
2017-05,CATERPILLAR,Diesel,Heavy Goods Vehicles,1
2017-05,CIMC AIR MARREL SAS,Diesel,Heavy Goods Vehicles,0
2017-05,CITROEN,Diesel,Heavy Goods Vehicles,0
2017-05,D.A.F.,Diesel,Heavy Goods Vehicles,0
2017-05,DEMAG,Diesel,Heavy Goods Vehicles,0
2017-05,DULEVO,Diesel,Heavy Goods Vehicles,0
2017-05,FIAT,Diesel,Heavy Goods Vehicles,0
2017-05,FORD,Diesel,Heavy Goods Vehicles,0
2017-05,FOTON,Diesel,Heavy Goods Vehicles,1
2017-05,FTBCI,Diesel,Heavy Goods Vehicles,0
2017-05,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,0
2017-05,HAMM,Diesel,Heavy Goods Vehicles,3
2017-05,HIGER,Diesel,Heavy Goods Vehicles,0
2017-05,HINO,Diesel,Heavy Goods Vehicles,29
2017-05,HYSTER,Diesel,Heavy Goods Vehicles,0
2017-05,HYUNDAI,Diesel,Heavy Goods Vehicles,0
2017-05,ISUZU,Diesel,Heavy Goods Vehicles,57
2017-05,IVECO,Diesel,Heavy Goods Vehicles,0
2017-05,JAC,Diesel,Heavy Goods Vehicles,2
2017-05,JJCC,Diesel,Heavy Goods Vehicles,0
2017-05,JOYLONG,Diesel,Heavy Goods Vehicles,0
2017-05,KALMAR,Diesel,Heavy Goods Vehicles,0
2017-05,KIA,Diesel,Heavy Goods Vehicles,0
2017-05,KING LONG,Diesel,Heavy Goods Vehicles,0
2017-05,KOMATSU,Diesel,Heavy Goods Vehicles,2
2017-05,LAND ROVER,Diesel,Heavy Goods Vehicles,0
2017-05,LINDE,Diesel,Heavy Goods Vehicles,1
2017-05,MAN,Diesel,Heavy Goods Vehicles,0
2017-05,MANITOU,Diesel,Heavy Goods Vehicles,0
2017-05,MAXIMAL,Diesel,Heavy Goods Vehicles,0
2017-05,MAXUS,Diesel,Heavy Goods Vehicles,0
2017-05,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,0
2017-05,MITSUBISHI,Diesel,Heavy Goods Vehicles,85
2017-05,NISSAN,Petrol,Heavy Goods Vehicles,0
2017-05,NISSAN,Diesel,Heavy Goods Vehicles,0
2017-05,OPEL,Diesel,Heavy Goods Vehicles,0
2017-05,PEUGEOT,Diesel,Heavy Goods Vehicles,0
2017-05,RENAULT,Petrol,Heavy Goods Vehicles,0
2017-05,RENAULT,Diesel,Heavy Goods Vehicles,0
2017-05,SAKAI,Diesel,Heavy Goods Vehicles,0
2017-05,SCANIA,Diesel,Heavy Goods Vehicles,0
2017-05,SSANGYONG,Diesel,Heavy Goods Vehicles,0
2017-05,STILL,Others,Heavy Goods Vehicles,1
2017-05,SUZUKI,Petrol,Heavy Goods Vehicles,0
2017-05,T.C.M.,Diesel,Heavy Goods Vehicles,0
2017-05,TADANO FAUN,Diesel,Heavy Goods Vehicles,0
2017-05,TEREX,Diesel,Heavy Goods Vehicles,0
2017-05,TLD,Diesel,Heavy Goods Vehicles,4
2017-05,TOYOTA,Petrol,Heavy Goods Vehicles,0
2017-05,TOYOTA,Diesel,Heavy Goods Vehicles,31
2017-05,TOYOTA,Others,Heavy Goods Vehicles,39
2017-05,TREPEL,Diesel,Heavy Goods Vehicles,0
2017-05,UD TRUCKS,Diesel,Heavy Goods Vehicles,1
2017-05,UNICARRIERS,Diesel,Heavy Goods Vehicles,0
2017-05,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,0
2017-05,VOLVO,Diesel,Heavy Goods Vehicles,0
2017-05,WIRTGEN,Diesel,Heavy Goods Vehicles,0
2017-05,YALE,Diesel,Heavy Goods Vehicles,0
2017-05,YUTONG,Diesel,Heavy Goods Vehicles,0
2017-05,ZHONG TONG,Diesel,Heavy Goods Vehicles,0
2017-05,BEIBEN,Diesel,Very Heavy Goods Vehicles,4
2017-05,BOBCAT,Diesel,Very Heavy Goods Vehicles,0
2017-05,CAMC,Diesel,Very Heavy Goods Vehicles,1
2017-05,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,0
2017-05,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,2
